RecipeId,Name,RecipeCategory,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,CookTime,PrepTime,TotalTime,Review_Class,IngredientsCount,minimum_rating,maximum_rating,mean_of_rating
173074,Roasted (Or Grilled) Vegetable Wraps,Lunch/Snacks,5.0,5.0,250.2,21.6,3.3,2.2,65.1,12.3,4.9,5.9,4.8,6.0,45,15,60,average,12,0.0,5.0,4.0
104242,Crispy Parmesan Chicken Strips,Chicken Breast,5.0,13.0,413.6,20.9,7.0,108.0,519.9,13.5,1.0,1.1,40.4,3.0,15,20,35,average,5,0.0,5.0,4.3076923076923075
28978,Portabella Chicken With Creamy Rosemary Sauce,Chicken Breast,4.5,14.0,551.7,36.1,18.7,162.6,147.3,8.3,1.0,1.9,28.9,4.0,19,5,24,average,12,0.0,5.0,4.153846153846153
204551,Coffee Mocha Frosteds,Beverages,5.0,6.0,243.7,10.3,6.0,32.0,155.0,34.9,1.3,24.5,3.9,4.0,0,10,10,average,3,5.0,5.0,5.0
136522,Chicken With Honey,Chicken,5.0,34.0,391.8,16.6,1.9,75.5,140.1,33.9,3.0,25.7,29.4,6.0,60,15,75,average,8,3.0,5.0,4.764705882352942
494438,Athenian Ranch Pork Empanadas #RSC,Weeknight,5.0,59.0,378.8,34.5,8.8,52.8,1043.4,7.4,1.4,1.8,10.9,6.0,15,20,35,good,12,0.0,5.0,4.5517241379310365
190877,Lemony Garlic Fingerling Potatoes,Potato,5.0,11.0,291.0,18.8,8.5,31.6,692.9,28.3,4.2,2.3,3.6,4.0,45,10,55,average,6,4.0,5.0,4.727272727272728
329539,Real Hungarian Goulash - Cook's Illustrated,Roast Beef,4.5,6.0,419.3,16.5,6.1,131.0,983.1,24.9,5.9,6.5,45.7,8.0,195,40,235,average,14,0.0,5.0,3.4
97224,Easy Mexi Bake (Low Fat),Mexican,5.0,5.0,155.3,1.5,0.2,0.0,289.4,32.3,6.0,3.9,6.3,8.0,15,10,25,average,9,4.0,5.0,4.6
247679,Tangy Caesar Salad Dressing,Salad Dressings,5.0,6.0,168.8,16.8,3.2,8.2,285.3,2.1,0.1,0.6,3.1,4.0,0,15,15,average,10,4.0,5.0,4.833333333333333
295624,Cornish Game Hens With Curry Apricot Glaze,Chicken,5.0,11.0,454.3,18.6,3.1,108.8,429.2,45.2,3.9,25.2,32.2,2.0,35,15,50,average,6,4.0,5.0,4.818181818181818
85733,Cheesy Italian Wedding Soup,Meat,5.0,10.0,252.7,10.5,3.1,36.9,572.6,19.5,1.8,1.3,19.0,8.0,15,20,35,average,11,4.0,5.0,4.8
249005,Monk's Butt,Beverages,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,average,2,4.0,5.0,4.888888888888889
157062,Mexican Potato Corn Cakes,Potato,5.0,6.0,343.5,12.0,6.6,79.2,238.2,49.3,5.5,6.7,14.0,4.0,0,60,60,average,14,3.0,5.0,4.666666666666667
162387,Weight Watchers Egg Salad,Very Low Carbs,5.0,25.0,106.4,7.3,1.9,188.6,456.0,1.3,0.1,0.7,8.2,4.0,10,10,20,average,6,0.0,5.0,4.208333333333333
278657,BBQ Cola Meatballs,Onions,5.0,12.0,60.7,2.2,0.9,17.4,121.2,5.4,0.3,2.4,4.6,36.0,225,15,240,average,10,3.0,5.0,4.666666666666667
16273,"Karen's Swiss Steak (Stove Top, Crock Pot or Oven)",Steak,5.0,116.0,72.2,1.8,0.4,0.0,440.8,11.3,2.1,4.0,1.8,6.0,75,30,105,average,16,0.0,5.0,4.452173913043478
72682,Chicken Fajita Pizza,Chicken,4.5,6.0,54.1,3.7,2.3,9.4,139.5,3.2,0.6,1.1,2.5,8.0,12,30,42,average,6,4.0,5.0,4.333333333333333
243663,Oriental Sesame Salad Dressing,Salad Dressings,5.0,5.0,87.3,6.2,0.9,0.5,273.1,7.3,0.5,4.4,0.6,12.0,0,5,5,average,8,4.0,5.0,4.6
385954,Broccoli and Cheese Smashed Potatoes,< 30 Mins,5.0,5.0,428.0,22.5,13.8,65.9,417.5,40.3,8.0,7.8,19.7,4.0,20,5,25,average,4,0.0,5.0,3.8
19078,Baked Tomato Heaven,Vegetable,5.0,12.0,135.1,9.2,4.7,21.9,125.4,9.0,2.9,4.8,6.2,6.0,20,30,50,average,7,1.0,5.0,4.666666666666667
125814,Black Bean Brownies (Sbd),Dessert,4.5,13.0,76.6,3.2,0.7,47.2,100.3,7.3,2.0,2.1,4.8,16.0,30,15,45,average,8,0.0,5.0,3.9166666666666665
303946,Noo's Famous Spiced Green Chicken Skewers,Lunch/Snacks,5.0,18.0,278.2,16.8,2.5,75.5,390.4,5.2,0.4,3.8,25.9,4.0,10,10,20,average,8,0.0,5.0,4.666666666666667
292758,Frozen Banana-Peanut Butter Goodies,Frozen Desserts,5.0,5.0,58.7,4.0,0.6,0.0,18.7,4.5,1.0,2.0,2.0,12.0,0,5,5,average,5,4.0,5.0,4.8
35392,Fried Bannock,Breads,5.0,13.0,229.8,0.6,0.1,0.0,751.9,48.8,1.7,0.2,6.5,6.0,5,15,20,average,4,0.0,5.0,4.538461538461538
195990,99 Calorie Broccoli Soup,Vegetable,4.5,7.0,125.3,2.7,0.3,0.0,196.7,19.6,4.7,8.1,8.3,2.0,15,15,30,average,6,0.0,5.0,3.571428571428572
121721,Multigrain Blueberry Waffles (or Pancakes),Breakfast,5.0,7.0,146.5,2.6,0.4,1.0,146.8,25.3,3.7,2.0,7.0,8.0,20,15,35,average,7,4.0,5.0,4.714285714285714
98221,Freezer Margarita,Beverages,5.0,37.0,17.8,0.0,0.0,0.0,4.1,4.7,0.0,4.5,0.0,10.0,0,5,5,average,2,0.0,5.0,4.717948717948718
353954,Vegan Chocolate Pudding,Dessert,5.0,10.0,114.4,2.9,0.7,0.0,209.3,18.3,2.6,5.2,5.0,4.0,5,5,10,average,5,3.0,5.0,4.6
165092,Karen's Sauced Kebabs,Chicken Thigh & Leg,5.0,6.0,277.5,15.5,4.3,79.0,681.8,16.5,2.1,7.4,18.4,5.0,15,15,30,average,5,5.0,5.0,5.0
41231,Ham and Provolone Pinwheels,One Dish Meal,5.0,5.0,163.6,9.4,5.3,29.2,601.0,7.0,0.7,0.9,12.6,6.0,0,10,10,average,7,5.0,5.0,5.0
46133,Fried Sauerkraut,Vegetable,5.0,13.0,91.7,8.5,2.1,4.1,585.8,3.1,2.1,1.3,1.4,4.0,15,15,30,average,3,0.0,5.0,4.461538461538462
250004,Mango Cosmopolitan,Beverages,5.0,7.0,224.3,0.1,0.0,0.0,1.9,7.3,0.1,5.7,0.1,1.0,0,5,5,average,3,4.0,5.0,4.857142857142857
74182,Vodka Fruitcake,Dessert,5.0,17.0,752.2,5.8,1.0,52.9,311.6,45.7,2.9,26.3,3.7,16.0,40,20,60,average,8,0.0,5.0,4.6875
397355,After-Thanksgiving Turkey Soup,Stocks,5.0,8.0,225.0,15.2,9.5,41.7,446.0,19.5,1.1,1.5,3.0,16.0,40,70,110,average,11,4.0,5.0,4.875
521042,&quot;Reverse-Seared&quot; Steaks,Steak,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45,5,50,average,2,0.0,5.0,4.4444444444444455
74640,Asian Grilled Salmon,Very Low Carbs,5.0,7.0,392.1,21.5,3.1,118.2,711.4,1.0,0.2,0.3,46.5,6.0,10,10,20,average,5,4.0,5.0,4.857142857142857
271691,Kettle Corn My Way,Lunch/Snacks,5.0,12.0,113.7,9.7,1.5,0.0,33.4,7.1,0.1,6.3,0.2,4.0,0,20,20,average,3,3.0,5.0,4.583333333333333
146163,Silver Palate Molasses Cookies,Drop Cookies,5.0,8.0,130.0,6.1,3.7,23.0,80.1,18.1,0.3,10.3,1.3,24.0,10,5,15,average,10,0.0,5.0,4.142857142857143
97674,Cream Sauce for Swedish Meatballs,Swedish,5.0,42.0,54.6,4.8,3.0,16.9,242.6,2.0,0.1,0.1,1.1,4.0,10,5,15,average,5,0.0,5.0,4.463414634146342
48791,Ground Pork Sandwiches,Lunch/Snacks,5.0,9.0,578.4,27.8,9.9,128.3,339.9,50.3,2.1,3.3,29.0,4.0,10,20,30,average,7,5.0,5.0,5.0
307015,Brazilian Chicken With Coconut Milk Sauce,Chicken Breast,5.0,11.0,242.9,10.6,1.7,75.5,158.8,10.1,3.1,4.2,27.3,4.0,45,15,60,average,14,0.0,5.0,4.363636363636363
34998,Fresh Tomato Basil Soup,Lunch/Snacks,4.0,5.0,144.0,8.2,3.3,17.1,67.5,13.6,2.0,4.5,5.5,4.0,25,5,30,average,10,3.0,5.0,4.0
117372,Miso- Glazed Salmon,Asian,5.0,52.0,286.9,7.9,1.5,77.4,704.5,16.4,0.5,14.0,35.9,4.0,10,10,20,average,6,0.0,5.0,4.6875
387757,Grilled Tomato and Basil Bruschetta,Vegetable,5.0,12.0,412.0,5.8,1.1,0.0,659.8,74.9,3.8,4.8,15.7,8.0,5,10,15,average,6,0.0,5.0,4.181818181818182
329550,Pumpkin-Cranberry Quick Bread,Quick Breads,5.0,5.0,258.2,10.2,1.5,35.2,262.8,39.7,0.8,26.1,2.9,24.0,60,10,70,average,9,5.0,5.0,5.0
20056,Peanut Butter-Banana Blast,Smoothies,5.0,5.0,224.1,9.0,3.1,10.7,98.7,32.9,2.2,21.7,6.2,4.0,0,10,10,average,4,4.0,5.0,4.6
143546,Diet Haystacks,Dessert,5.0,10.0,73.1,3.4,1.3,1.6,64.3,13.4,5.2,3.9,2.1,6.0,40,10,50,average,1,0.0,5.0,4.4
18508,Chicken Jambalaya,Chicken,4.5,11.0,445.9,14.7,3.9,82.6,855.0,46.8,2.3,4.8,29.8,8.0,35,10,45,average,10,0.0,5.0,4.090909090909091
198689,Cocoa Oatmeal Muffins,Quick Breads,4.5,14.0,312.9,15.7,6.4,52.4,450.4,38.7,3.2,18.4,7.2,12.0,20,15,35,average,11,0.0,5.0,4.0
9211,Honey Dijon Mustard Fish,Catfish,4.0,9.0,298.6,10.8,2.4,87.5,368.4,21.9,1.2,7.9,27.2,4.0,30,10,40,average,8,3.0,5.0,4.0
202411,Barefoot Contessa's Parmesan Chicken,Chicken Breast,5.0,10.0,296.1,7.8,2.8,152.3,686.0,20.6,0.9,0.5,33.6,6.0,20,20,40,average,9,4.0,5.0,4.8
16904,Yummy Fruit Pizza,Dessert,5.0,15.0,296.8,14.0,5.6,31.3,212.8,41.2,0.9,25.5,2.9,12.0,12,25,37,average,6,4.0,5.0,4.666666666666667
75620,Cranberry Almond Bundt Cake,Dessert,5.0,21.0,186.6,11.1,5.4,55.8,61.7,19.6,0.9,12.0,2.9,24.0,45,20,65,average,10,0.0,5.0,4.5
189350,Tacos De Carnitas,Pork,5.0,7.0,491.1,28.1,9.5,112.3,348.0,23.5,3.4,1.1,34.9,12.0,150,45,195,average,15,4.0,5.0,4.857142857142857
131110,Festal Golden Pumpkin Pie,Dessert,4.5,7.0,283.9,9.9,3.9,78.9,428.6,44.0,2.5,27.7,6.4,8.0,60,5,65,average,11,0.0,5.0,2.5714285714285716
369772,Rowdy Cowboy,Beverages,5.0,7.0,50.9,2.4,1.5,9.0,14.3,3.2,0.0,3.1,0.4,1.0,0,1,1,average,1,5.0,5.0,5.0
182234,Bean &amp; Basil Soup,Beans,5.0,6.0,167.9,2.2,0.5,2.4,122.2,28.1,5.0,3.8,9.7,12.0,30,20,50,average,8,4.0,5.0,4.833333333333333
149743,Hungarian Goulash,Steak,4.5,6.0,324.7,20.8,8.8,97.7,383.8,8.8,1.9,4.6,25.5,8.0,420,30,450,average,11,3.0,5.0,4.333333333333333
65861,Garlic-Spiked Broccoli and Mushrooms,Vegetable,4.5,26.0,40.9,1.8,0.2,0.0,21.5,5.2,1.9,1.5,2.5,6.0,10,5,15,average,6,0.0,5.0,4.0
327195,Classic Chicken Pot Pie,Savory Pies,5.0,8.0,378.3,20.8,9.1,59.6,637.4,28.9,2.8,1.8,19.1,8.0,40,20,60,average,7,5.0,5.0,5.0
224197,Lemon Garlic Chicken over Angel Hair Pasta,Chicken Breast,5.0,13.0,684.5,19.3,10.2,113.2,654.6,78.3,3.2,3.2,41.6,4.0,15,10,25,average,10,4.0,5.0,4.6923076923076925
427734,Harissa-Marinated Top Sirloin Tips,Steak,5.0,6.0,104.0,9.0,1.2,0.0,337.0,5.6,0.1,4.6,0.8,6.0,7,10,17,average,7,4.0,5.0,4.666666666666667
423864,Baked Chicken Parmesan over Pasta,Chicken,5.0,7.0,309.5,6.0,3.0,13.6,531.8,52.1,3.2,5.1,11.6,4.0,25,20,45,average,12,5.0,5.0,5.0
156304,Velveeta Grilled Cheese Sandwich,Lunch/Snacks,5.0,5.0,298.5,14.2,6.9,36.1,1039.8,31.8,1.2,6.2,10.8,4.0,5,5,10,average,2,0.0,5.0,4.0
162434,Green Beans and Carrots With Teriyaki Sauce,Vegetable,5.0,5.0,60.9,2.3,1.3,5.1,377.3,9.3,3.2,3.2,2.2,6.0,10,10,20,average,6,4.0,5.0,4.6
241565,Yummy Low-Fat French Toast,Breakfast,5.0,5.0,401.6,8.4,1.6,0.3,842.6,67.9,4.1,0.4,12.0,5.0,10,5,15,average,6,4.0,5.0,4.8
106296,Coleslaw,< 30 Mins,5.0,10.0,64.6,0.2,0.0,0.0,114.6,15.4,3.7,11.3,2.2,14.0,0,20,20,average,11,0.0,5.0,4.3
104469,Snappy Barbecue Beef Sandwiches,Lunch/Snacks,5.0,5.0,262.9,6.6,2.5,49.9,594.2,30.5,1.4,9.5,20.5,24.0,300,20,320,average,12,3.0,5.0,4.6
231993,Mike's Potatoes,Potato,5.0,7.0,355.3,26.4,15.6,70.9,343.4,17.0,2.4,2.3,13.8,6.0,25,25,50,average,11,0.0,5.0,4.142857142857143
170143,"Araka (Peas, Potatoes &amp; Dill)",Potato,4.5,5.0,248.7,7.2,1.0,0.0,15.2,40.7,7.2,6.3,7.0,4.0,20,5,25,average,5,3.0,5.0,4.2
136256,Healing Ginger Detox Tea With Turmeric,Beverages,4.5,8.0,32.1,0.1,0.0,0.0,8.8,8.2,0.2,6.4,0.1,2.0,10,1,11,average,4,1.0,5.0,4.125
9180,Chilled Tomato Gazpacho,Vegetable,5.0,13.0,104.6,4.9,0.7,0.0,444.5,15.2,2.5,9.6,2.9,6.0,0,15,15,average,19,3.0,5.0,4.714285714285714
218429,KFC Coleslaw by Real Employee,Vegetable,5.0,28.0,261.3,12.8,1.9,8.3,284.0,36.5,2.9,31.9,1.7,8.0,0,5,5,average,4,0.0,5.0,4.0740740740740735
433505,Homemade Best Foods/Hellmanns Mayonnaise Using Stick Blender,< 15 Mins,5.0,5.0,125.8,14.0,1.1,11.6,40.8,0.1,0.0,0.0,0.4,16.0,0,1,1,average,7,4.0,5.0,4.8
39380,Italian Sausage-Spinach Pie,One Dish Meal,5.0,5.0,498.8,36.0,16.6,231.8,1459.2,9.7,2.5,2.3,34.3,8.0,60,30,90,average,10,4.0,5.0,4.8
453308,Easy Parmesan Pasta With Asparagus,Weeknight,5.0,5.0,313.8,22.5,10.5,41.5,306.4,21.6,4.7,1.4,8.9,4.0,5,10,15,average,9,4.0,5.0,4.8
255385,Crock Pot Baked Sliced Apples - 1 Ww Point,Dessert,5.0,12.0,68.9,1.3,0.4,1.7,15.8,15.5,2.0,11.7,0.4,6.0,420,5,425,average,5,4.0,5.0,4.666666666666667
50359,Santa Fe Chicken and Rice,Chicken,4.5,6.0,469.6,13.2,5.2,67.0,773.4,58.1,6.2,2.0,31.2,4.0,20,20,40,average,5,2.0,5.0,4.333333333333333
334218,Mexican Potato Casserole,One Dish Meal,5.0,5.0,424.0,21.3,11.6,86.2,1051.5,35.2,6.0,6.2,24.4,6.0,50,20,70,average,6,0.0,5.0,4.0
43327,Angel Food Delight,Dessert,5.0,8.0,200.2,7.6,4.7,23.8,229.6,30.4,0.1,20.2,3.6,12.0,0,10,10,average,2,0.0,5.0,4.375
331692,Pumpkin Cream Cheese Layer Pie,Dessert,4.5,5.0,452.7,29.6,10.6,109.7,341.9,42.3,2.3,27.2,7.2,8.0,60,15,75,good,14,0.0,5.0,3.6
15862,Shirley's Corn Casserole,Grains,4.5,18.0,126.3,3.6,1.0,25.4,374.2,22.6,1.8,3.3,3.8,8.0,40,0,40,average,7,1.0,5.0,4.235294117647058
38074,Vegetarian Tortilla Soup,Black Beans,5.0,10.0,126.7,1.2,0.2,0.0,209.1,25.6,6.2,4.3,5.4,4.0,30,5,35,average,12,5.0,5.0,5.0
20303,Easiest Cream Puffs,Breads,5.0,7.0,62.4,1.8,0.5,70.5,120.5,8.1,0.3,0.2,3.2,12.0,40,40,80,average,7,0.0,5.0,4.142857142857143
3929,Oven Fried Chicken II,Chicken,4.5,62.0,178.3,7.0,1.9,44.0,623.0,12.3,0.6,0.1,15.3,4.0,40,10,50,average,7,1.0,5.0,4.4603174603174605
362112,Thick and Creamy Vegetable Soup,Potato,5.0,5.0,201.6,8.3,4.9,24.4,820.8,25.0,3.8,5.1,8.0,6.0,40,20,60,average,15,4.0,5.0,4.75
218340,Homemade Cheez Whiz  Copycat,Sauces,5.0,5.0,160.3,12.4,6.5,26.6,701.7,4.8,0.0,2.3,7.7,15.0,15,5,20,average,6,5.0,5.0,5.0
58853,Kale and Ginger Stir Fry,Greens,5.0,13.0,125.4,7.7,0.6,0.0,386.6,12.8,2.4,0.2,4.5,1.0,4,5,9,average,4,3.0,5.0,4.583333333333333
183096,Herbes De Provence,European,5.0,5.0,1.5,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.1,200.0,0,10,10,average,9,4.0,5.0,4.8
89047,Blue Cheese Pasta,Cheese,5.0,13.0,524.9,21.9,13.2,60.7,282.8,65.1,2.8,2.2,16.9,6.0,10,10,20,average,7,0.0,5.0,3.7692307692307687
138596,Smokey Chili Roasted Broccoli,Vegetable,5.0,9.0,251.0,21.8,8.5,30.5,52.4,12.5,4.7,3.0,5.8,4.0,25,10,35,average,7,0.0,5.0,4.333333333333333
296032,Breakfast Empanadas (Light Version - 3 Pt),Breakfast,5.0,7.0,67.4,3.0,0.8,0.7,132.6,9.0,0.7,1.2,1.6,16.0,14,30,44,average,6,3.0,5.0,4.571428571428571
168716,Chicken Enchiladas With Tomatillo Sauce (Enchiladas Verdes),One Dish Meal,5.0,9.0,493.4,20.2,7.6,123.4,242.9,41.6,8.4,13.4,38.9,6.0,50,0,50,average,13,4.0,5.0,4.888888888888889
37428,Anything Goes Jello Salad,Gelatin,5.0,15.0,90.3,0.5,0.3,2.0,121.1,19.9,0.0,19.0,2.2,8.0,0,25,25,average,4,0.0,5.0,4.266666666666667
212738,Vegan Hot Chocolate,Beverages,5.0,7.0,188.1,4.7,0.8,0.0,125.7,29.9,2.6,22.3,8.6,1.0,0,3,3,average,3,5.0,5.0,5.0
110946,Heavenly  Whole Wheat  Bread,Yeast Breads,5.0,13.0,185.3,5.3,1.1,0.0,405.5,30.9,3.2,2.7,5.0,10.0,240,5,245,average,9,4.0,5.0,4.916666666666667
288125,Perfect Homemade Pasta or Spaghetti for Kitchenaid Mixers,European,5.0,51.0,296.8,3.6,0.7,46.5,165.1,54.3,2.5,0.1,10.1,8.0,15,120,135,average,6,0.0,5.0,3.7254901960784315
439472,Hcg Chicken Salad,Salad Dressings,5.0,5.0,244.7,7.1,1.9,74.4,172.7,19.1,5.0,12.5,26.2,1.0,0,10,10,average,7,0.0,5.0,3.0
65009,Jenny's Baked Oatmeal,Breakfast,5.0,40.0,314.0,13.1,7.2,69.0,275.7,44.3,2.9,24.0,6.2,9.0,40,10,50,average,11,0.0,5.0,4.794871794871796
36882,Cabbage Casserole,Lunch/Snacks,5.0,39.0,285.4,20.0,11.3,43.8,776.4,19.5,4.3,6.6,9.3,6.0,30,20,50,average,7,0.0,5.0,4.6923076923076925
18506,Portuguese White Bread,Yeast Breads,5.0,6.0,289.3,6.3,1.1,0.0,456.6,50.2,1.9,2.3,6.9,6.0,240,5,245,good,6,5.0,5.0,5.0
11020,Casablanca Chicken,Chicken,4.5,19.0,161.9,4.1,0.8,68.4,375.8,2.6,1.0,0.6,27.6,4.0,8,5,13,average,12,3.0,5.0,4.611111111111111
315656,Chocolate Fudge Power Oatmeal,Breakfast,4.5,8.0,109.5,6.5,1.3,0.0,7.1,10.9,3.3,0.9,4.5,1.0,3,2,5,average,4,4.0,5.0,4.375
280408,Gluten-Free Coconut Macaroon,Drop Cookies,5.0,15.0,82.6,3.7,3.3,0.0,36.3,11.8,0.5,10.1,1.0,12.0,0,35,35,average,1,0.0,5.0,4.266666666666667
24217,Mashed Potato Pie,Potato,5.0,45.0,98.6,6.9,3.8,65.8,223.3,1.0,0.0,0.3,7.9,8.0,45,10,55,average,7,0.0,5.0,4.5555555555555545
3161,Almond Joy Fudge Brownies,Bar Cookie,5.0,23.0,407.4,19.7,7.3,8.0,177.8,56.6,1.9,24.1,5.2,15.0,35,10,45,average,1,0.0,5.0,4.6521739130434785
496026,Buffalo Cauliflower With Blue Cheese Dip,Cauliflower,4.5,6.0,223.5,16.5,8.7,35.9,1263.8,12.5,3.2,6.0,9.1,4.0,35,5,40,average,10,4.0,5.0,4.5
114805,Dijon-herb Dressing,Salad Dressings,4.5,6.0,36.4,3.0,0.4,0.3,109.6,1.6,0.3,1.1,0.9,5.0,0,8,8,average,7,2.0,5.0,4.166666666666667
388873,Sloppy Joes,Lunch/Snacks,5.0,5.0,182.1,7.7,3.1,49.1,371.6,12.2,0.4,9.9,15.7,6.0,30,10,40,average,8,4.0,5.0,4.8
1034,Pumpkin Scones,Scones,4.5,7.0,33.8,1.2,0.4,0.2,49.2,5.2,0.2,1.0,0.6,48.0,0,0,0,average,11,3.0,5.0,4.285714285714286
104458,Lime-Sauced Chicken,Chicken Breast,4.0,5.0,161.8,1.7,0.4,68.6,264.3,7.6,0.1,5.4,27.5,4.0,12,5,17,average,5,4.0,4.0,4.0
39902,Luby's Cafeteria Macaroni and Cheese,Lunch/Snacks,4.5,23.0,123.7,1.9,1.0,4.2,98.1,22.0,0.9,1.7,4.3,8.0,25,20,45,average,7,0.0,5.0,3.9090909090909087
102548,Pierogies With Creamy Mushroom and Sherry Sauce,One Dish Meal,5.0,22.0,71.3,2.5,0.9,4.5,73.0,8.0,0.9,4.1,3.5,4.0,10,5,15,average,8,0.0,5.0,4.4
189918,Broccoli &amp; Onion Casserole,Cheese,4.5,5.0,307.8,18.4,7.5,31.2,565.3,27.6,3.8,5.2,10.0,6.0,40,60,100,average,9,3.0,5.0,4.4
7155,Clam Chowder,Chowders,5.0,5.0,416.8,27.7,17.4,78.1,234.7,36.5,4.0,2.5,7.8,4.0,20,15,35,average,6,0.0,5.0,2.8
41752,Butterscotch Pumpkin Trifle,Dessert,5.0,8.0,180.2,16.6,10.3,61.5,40.5,6.2,0.3,0.6,2.9,12.0,0,10,10,average,7,4.0,5.0,4.875
84962,Baked Chicken Breasts With Cornbread Stuffing,Chicken Breast,5.0,6.0,422.4,13.9,6.5,96.3,1136.0,40.6,6.5,3.5,33.3,6.0,45,20,65,average,8,4.0,5.0,4.833333333333333
277916,Cajun Fish Croquette,Tilapia,5.0,8.0,350.5,13.2,2.5,95.6,476.3,21.1,1.1,1.5,36.6,4.0,14,15,29,average,10,4.0,5.0,4.875
215827,Best Raspberry Salad Dressing (Vinaigrette),Salad Dressings,5.0,23.0,71.9,6.9,0.5,0.0,11.5,2.6,0.1,2.0,0.1,16.0,0,5,5,average,7,0.0,5.0,4.727272727272728
143041,Spaghettini With Checca Sauce,Spaghetti,5.0,10.0,440.6,19.6,6.5,28.7,297.4,48.7,3.3,4.5,17.7,4.0,8,15,23,average,8,4.0,5.0,4.9
100809,Roasted Chicken Breasts,Chicken Breast,5.0,8.0,0.9,0.1,0.0,0.0,69.4,0.1,0.0,0.1,0.1,1.0,60,5,65,average,6,3.0,5.0,4.625
122932,"Broccoli, Cheese and Chicken Casserole",One Dish Meal,4.5,6.0,313.8,14.1,5.6,74.8,532.6,17.7,2.8,2.5,29.5,6.0,35,10,45,average,9,3.0,5.0,4.5
304670,Belgian Meatloaf,Meat,5.0,9.0,447.2,24.4,11.3,149.3,648.7,18.8,1.8,4.5,35.9,6.0,55,15,70,average,17,4.0,5.0,4.888888888888889
130553,Creamy Pesto Chicken &amp; Bow Ties,Chicken Breast,5.0,6.0,442.9,23.0,8.9,122.2,632.4,27.2,0.9,0.9,30.6,4.0,20,10,30,average,7,0.0,5.0,4.166666666666667
108615,Phenomenal Carrot Cake,Dessert,5.0,16.0,341.8,17.3,3.7,37.2,365.8,43.6,1.8,25.8,3.8,15.0,45,10,55,average,8,0.0,5.0,3.625
251840,Pizza Dough (Abm),Breads,5.0,11.0,148.1,3.8,0.5,0.0,147.2,24.5,1.1,0.3,3.6,8.0,15,80,95,average,5,0.0,5.0,4.545454545454546
109996,Mum's Monday Macaroni,Low Protein,5.0,8.0,102.2,1.9,1.0,3.8,309.2,18.3,1.6,2.7,3.3,8.0,65,15,80,average,7,0.0,5.0,4.25
268560,Fresh Lemon Mousse,Dessert,5.0,14.0,171.7,9.4,5.3,110.2,87.6,19.4,0.5,17.3,3.6,6.0,240,25,265,average,3,0.0,5.0,4.571428571428571
171235,Chicken French Cr&ecirc;pes,Poultry,5.0,5.0,441.2,24.5,12.5,158.1,217.3,29.1,1.0,1.0,25.6,6.0,25,60,85,average,11,4.0,5.0,4.8
93905,Red Snapper With Garlic Delight,Asian,5.0,5.0,17.2,1.4,0.9,3.6,0.6,0.6,0.0,0.1,0.1,6.0,20,15,35,average,3,5.0,5.0,5.0
62027,Maple-Cider Glazed Boneless Pork Chops,Pork,5.0,5.0,292.7,12.0,5.3,86.2,606.4,20.9,2.1,16.3,25.2,6.0,15,10,25,average,11,5.0,5.0,5.0
89553,Sesame Japanese Cucumber Salad,Vegetable,5.0,6.0,85.5,5.3,0.8,0.0,1011.1,7.5,1.4,2.9,3.5,4.0,0,10,10,average,6,3.0,5.0,4.666666666666667
145114,Krabby Patties,< 15 Mins,4.5,11.0,274.4,12.0,6.5,29.4,869.1,29.9,2.5,8.4,12.7,4.0,10,3,13,average,7,0.0,5.0,1.9090909090909087
18651,Chicken Stroganoff - Crock Pot,One Dish Meal,4.5,125.0,196.2,4.0,1.2,57.2,808.5,18.9,0.8,5.7,20.5,6.0,420,5,425,average,2,0.0,5.0,4.286885245901638
344354,Spiced Honey Pretzels,Lunch/Snacks,4.0,6.0,99.1,1.4,0.7,2.5,245.7,20.5,0.7,7.0,1.9,8.0,8,12,20,average,4,0.0,5.0,3.333333333333333
115767,Marshall Field's Chicken Salad (With Sandwich Variations),Lunch/Snacks,5.0,48.0,200.1,17.7,3.5,15.1,418.9,10.6,1.1,4.1,1.5,4.0,2,20,22,average,13,0.0,5.0,4.541666666666667
393137,Parmesan Coated Tilapia,< 15 Mins,4.5,9.0,209.5,11.3,5.6,78.9,234.7,2.0,0.0,0.5,25.3,8.0,6,5,11,average,7,0.0,5.0,3.6666666666666665
69487,Malaysian Chicken Curry,Curries,5.0,7.0,333.4,19.5,12.2,34.0,124.4,30.7,7.5,8.1,13.8,3.0,40,5,45,average,13,0.0,5.0,4.285714285714286
520968,Easy No-Yeast Homemade Dinner Rolls,Quick Breads,3.0,28.0,107.1,1.1,0.6,3.4,550.2,20.4,0.7,0.1,3.4,5.0,15,5,20,average,5,0.0,5.0,1.9629629629629632
427250,Cuban Slow-Cooker Pork Chops,Stew,5.0,6.0,469.7,25.4,9.2,151.5,511.4,3.8,1.1,3.0,53.7,6.0,360,5,365,average,3,5.0,5.0,5.0
