RecipeId,Review_Class
6809,average
6811,average
6812,average
6813,average
6814,good
6815,average
6817,average
6819,average
6824,average
6826,good
6828,average
6829,average
6830,average
6831,good
6834,average
6838,average
6839,average
6840,good
6842,good
6843,average
6847,average
6848,average
6849,good
6852,average
6853,good
6854,average
6855,average
6856,average
6859,average
6860,average
6863,average
6865,average
6866,average
6867,average
6868,average
6869,average
6871,average
6872,average
6873,average
6874,average
6875,average
6877,average
6879,average
6881,average
6884,average
6885,average
6886,average
6888,average
6890,average
6891,average
6892,average
6893,good
6894,good
6896,average
6897,average
6898,good
6901,good
6903,poor
6904,average
6906,average
6909,good
6912,average
6913,average
6914,average
6916,average
6919,average
6920,average
6921,good
6922,average
6923,average
6924,average
6925,average
6926,average
6927,good
6928,very good
6929,average
6930,average
6931,average
6932,average
6934,average
6939,average
6940,average
6941,average
6942,average
6944,good
6945,average
6947,average
6949,good
6950,average
6951,average
6952,average
6954,average
6955,average
6957,average
6958,average
6959,average
6960,average
6961,good
6963,average
6964,average
6966,average
6967,average
6969,average
6970,average
6971,average
6974,average
6975,average
6983,average
6985,average
6986,average
6987,average
6990,good
6992,average
6993,average
6994,average
6995,average
6996,average
6997,average
6998,average
7000,average
7001,average
7002,average
7004,good
7005,average
7006,average
7008,average
7009,average
7011,average
7012,average
7013,average
7015,good
7017,average
7019,average
7020,average
7021,average
7022,average
7024,average
7025,average
7027,average
7028,average
7029,average
7030,average
7031,average
7032,average
7034,average
7035,average
7036,average
7037,average
7038,good
7039,average
7040,average
7042,average
7043,average
7045,average
7047,average
7048,average
7049,very good
7052,average
7054,average
7055,average
7057,average
7058,average
7059,average
7061,average
7062,average
7063,average
7064,average
7065,average
7066,average
7067,average
7069,average
7070,average
7071,average
7073,average
7074,average
7076,very good
7077,average
7079,average
7080,average
7082,average
7084,average
7085,average
7086,average
7087,average
7089,average
7090,average
7091,average
7094,good
7097,average
7098,average
7101,average
7102,average
7104,average
7106,average
7108,average
7109,good
7110,average
7112,average
7118,average
7119,average
7120,good
7122,good
7123,average
7125,average
7126,average
7128,average
7129,average
7130,average
7134,average
7137,average
7138,average
7139,average
7141,average
7142,average
7143,average
7144,average
7145,average
7146,average
7148,average
7150,average
7151,average
7154,average
7155,average
7156,average
7157,average
7159,average
7161,average
7162,good
7163,average
7164,average
7168,average
7169,average
7171,good
7173,average
7174,average
7178,average
7181,average
7182,average
7183,average
7184,average
7185,average
7186,average
7188,average
7194,average
7195,average
7197,average
7198,average
7200,average
7201,average
7204,average
7205,average
7206,average
7209,average
7210,average
7211,average
7212,average
7214,average
7215,average
7216,average
7217,average
7218,average
7219,average
7220,average
7221,average
7222,average
7223,average
7224,average
7226,average
7229,average
7231,average
7232,average
7233,average
7234,average
7235,average
7237,average
7238,average
7240,average
7242,average
7244,average
7246,average
7247,good
7248,average
7249,average
7251,average
7252,average
7253,good
7255,average
7256,good
7261,good
7262,average
7265,average
7266,good
7267,average
7269,average
7270,average
7272,good
7274,average
7275,average
7277,average
7279,average
7280,average
7282,average
7284,average
7290,average
7294,good
7295,average
7296,good
7298,average
7299,average
7303,average
7305,good
7308,good
7309,good
7311,average
7313,average
7314,average
7315,average
7319,good
7321,good
7323,average
7325,good
7326,average
7327,average
7330,average
7332,average
7333,average
7334,average
7336,average
7337,average
7338,average
7339,good
7340,average
7342,average
7343,average
7345,average
7346,average
7347,average
7348,poor
7349,average
7350,average
7351,average
7352,average
7353,average
7354,average
7356,average
7357,average
7358,average
7359,average
7360,average
7362,good
7364,average
7366,average
7367,average
7368,poor
7369,average
7370,average
7371,average
7372,average
7373,average
7378,average
7379,poor
7385,average
7386,average
7389,average
7390,average
7392,average
7393,average
7396,average
7397,average
7399,average
7400,average
7402,good
7403,average
7404,average
7405,average
7408,average
7410,average
7411,average
7412,average
7413,average
7414,average
7415,average
7416,average
7417,average
7420,average
7425,good
7427,average
7429,average
7435,average
7436,average
7437,average
7438,average
7440,average
7442,average
7443,average
7444,average
7445,average
7447,average
7449,average
7451,average
7455,average
7456,average
7460,average
7461,average
7462,average
7463,good
7464,average
7465,average
7466,average
7467,average
7470,average
7472,average
7474,good
7475,average
7476,average
7477,average
7478,average
7479,good
7483,average
7485,average
7486,good
7487,average
7488,average
7489,average
7490,average
7491,average
7492,good
7493,average
7494,average
7495,average
7496,average
7497,average
7498,average
7501,average
7502,average
7503,average
7504,average
7505,average
